key,item,date,price,customer
ORD-2503,Cake,24-11-24,11,CUST-298
ORD-2504,Coffee,24-08-05,13,CUST-628
ORD-2505,Tea,24-07-06,13,CUST-637
ORD-2506,Latte,24-07-28,4,CUST-178
ORD-2507,Coffee,24-10-01,5,CUST-583
ORD-2508,Latte,24-09-03,17,CUST-547
ORD-2509,Cake,24-10-01,9,CUST-985
ORD-2510,Espresso,24-09-24,4,CUST-451
ORD-2511,Cake,24-02-06,9,CUST-436
ORD-2512,Sandwich,24-04-07,6,CUST-947
ORD-2513,Sandwich,24-06-18,2,CUST-519
ORD-2514,Espresso,24-09-11,4,CUST-706
ORD-2515,Cake,24-07-24,2,CUST-354
ORD-2516,Latte,24-06-01,14,CUST-138
ORD-2517,Cappuccino,24-01-23,17,CUST-890
ORD-2518,Espresso,24-06-12,14,CUST-033
ORD-2519,Tea,24-09-30,20,CUST-628
ORD-2520,Coffee,24-11-08,2,CUST-168
ORD-2521,Espresso,24-02-07,6,CUST-973
ORD-2522,Latte,24-02-08,14,CUST-610
ORD-2523,Latte,24-11-07,15,CUST-113
ORD-2524,Cake,24-07-26,18,CUST-531
ORD-2525,Cake,24-06-19,10,CUST-449
ORD-2526,Cappuccino,24-08-28,7,CUST-017
ORD-2527,Cappuccino,24-05-04,13,CUST-110
ORD-2528,Tea,24-11-07,17,CUST-672
ORD-2529,Coffee,24-02-10,3,CUST-246
ORD-2530,Coffee,24-02-10,15,CUST-010
ORD-2531,Espresso,24-03-02,2,CUST-933
ORD-2532,Coffee,24-07-12,16,CUST-423
ORD-2533,Tea,24-03-15,19,CUST-472
ORD-2534,Espresso,24-03-09,14,CUST-408
ORD-2535,Coffee,24-03-20,16,CUST-233
ORD-2536,Espresso,24-02-03,10,CUST-549
ORD-2537,Latte,24-06-30,11,CUST-282
ORD-2538,Sandwich,24-01-11,15,CUST-938
ORD-2539,Coffee,24-04-17,15,CUST-134
ORD-2540,Latte,24-04-21,18,CUST-527
ORD-2541,Sandwich,24-09-27,6,CUST-795
ORD-2542,Espresso,24-10-01,18,CUST-992
ORD-2543,Cake,24-03-17,17,CUST-174
ORD-2544,Cappuccino,24-04-24,12,CUST-716
ORD-2545,Coffee,24-03-12,12,CUST-070
ORD-2546,Mocha,24-05-25,18,CUST-279
ORD-2547,Latte,24-09-16,4,CUST-968
ORD-2548,Latte,24-09-07,17,CUST-893
ORD-2549,Coffee,24-11-23,3,CUST-415
ORD-2550,Tea,24-11-24,9,CUST-576
ORD-2551,Espresso,24-11-06,14,CUST-348
ORD-2552,Tea,24-06-08,5,CUST-963
ORD-2553,Sandwich,24-04-15,10,CUST-062
ORD-2554,Coffee,24-01-27,4,CUST-009
ORD-2555,Sandwich,24-07-24,5,CUST-153
ORD-2556,Coffee,24-07-01,19,CUST-995
ORD-2557,Cake,24-07-25,7,CUST-869
ORD-2558,Latte,24-12-25,12,CUST-184
ORD-2559,Cappuccino,24-10-20,16,CUST-727
ORD-2560,Latte,24-05-16,4,CUST-009
ORD-2561,Espresso,24-10-16,7,CUST-693
ORD-2562,Latte,24-09-22,8,CUST-568
ORD-2563,Espresso,24-01-03,8,CUST-732
ORD-2564,Espresso,24-11-21,19,CUST-218
ORD-2565,Coffee,24-04-15,17,CUST-295
ORD-2566,Latte,24-08-20,11,CUST-346
ORD-2567,Tea,24-04-12,20,CUST-299
ORD-2568,Tea,24-04-13,5,CUST-514
ORD-2569,Mocha,24-07-04,19,CUST-437
ORD-2570,Coffee,24-01-10,5,CUST-1000
ORD-2571,Sandwich,24-05-13,6,CUST-984
ORD-2572,Cake,24-06-12,18,CUST-765
ORD-2573,Cake,24-04-07,16,CUST-150
ORD-2574,Mocha,24-12-28,14,CUST-751
ORD-2575,Coffee,24-07-17,10,CUST-349
ORD-2576,Latte,24-02-22,14,CUST-864
ORD-2577,Cake,24-07-12,16,CUST-637
ORD-2578,Cake,24-01-20,18,CUST-534
ORD-2579,Cake,24-01-10,11,CUST-466
ORD-2580,Cappuccino,24-09-29,3,CUST-376
ORD-2581,Coffee,24-08-26,7,CUST-987
ORD-2582,Cake,24-12-13,7,CUST-751
ORD-2583,Mocha,24-04-13,4,CUST-280
ORD-2584,Cappuccino,24-07-31,5,CUST-155
ORD-2585,Coffee,24-07-16,11,CUST-779
ORD-2586,Cappuccino,24-09-19,20,CUST-594
ORD-2587,Mocha,24-08-09,2,CUST-488
ORD-2588,Mocha,24-10-15,12,CUST-711
ORD-2589,Cappuccino,24-11-03,15,CUST-769
ORD-2590,Coffee,24-03-04,7,CUST-370
ORD-2591,Cake,24-11-09,10,CUST-942
ORD-2592,Mocha,24-08-26,10,CUST-223
ORD-2593,Latte,24-11-10,12,CUST-931
ORD-2594,Tea,24-12-03,11,CUST-376
ORD-2595,Tea,24-11-19,4,CUST-583
ORD-2596,Latte,24-05-23,13,CUST-210
ORD-2597,Latte,24-07-13,19,CUST-939
ORD-2598,Cappuccino,24-02-14,11,CUST-001
ORD-2599,Cappuccino,24-12-08,4,CUST-706
ORD-2600,Coffee,24-02-29,12,CUST-595
ORD-2601,Latte,24-12-19,18,CUST-944
ORD-2602,Cake,24-01-04,13,CUST-028
ORD-2603,Cappuccino,24-12-04,4,CUST-874
ORD-2604,Sandwich,24-11-24,7,CUST-349
ORD-2605,Cake,24-01-27,12,CUST-139
ORD-2606,Cake,24-01-22,3,CUST-909
ORD-2607,Espresso,24-01-30,18,CUST-079
ORD-2608,Sandwich,24-03-21,2,CUST-822
ORD-2609,Espresso,24-12-20,10,CUST-075
ORD-2610,Mocha,24-08-07,9,CUST-975
ORD-2611,Cake,24-02-09,13,CUST-542
ORD-2612,Tea,24-10-16,5,CUST-284
ORD-2613,Cake,24-07-30,3,CUST-256
ORD-2614,Cake,24-03-11,10,CUST-488
ORD-2615,Sandwich,24-10-31,15,CUST-855
ORD-2616,Coffee,24-06-07,4,CUST-833
ORD-2617,Espresso,24-05-21,10,CUST-218
ORD-2618,Cappuccino,24-11-23,4,CUST-813
ORD-2619,Mocha,24-04-25,9,CUST-438
ORD-2620,Cappuccino,24-06-25,20,CUST-374
ORD-2621,Latte,24-01-15,18,CUST-722
ORD-2622,Cappuccino,24-07-11,4,CUST-123
ORD-2623,Latte,24-02-04,12,CUST-030
ORD-2624,Coffee,24-04-25,3,CUST-257
ORD-2625,Sandwich,24-07-18,3,CUST-604
ORD-2626,Sandwich,24-04-18,3,CUST-228
ORD-2627,Tea,24-10-02,9,CUST-194
ORD-2628,Sandwich,24-04-15,6,CUST-882
ORD-2629,Mocha,24-06-26,9,CUST-342
ORD-2630,Coffee,24-02-17,13,CUST-058
ORD-2631,Cake,24-07-05,3,CUST-706
ORD-2632,Latte,24-10-17,14,CUST-476
ORD-2633,Sandwich,24-09-10,8,CUST-929
ORD-2634,Tea,24-09-13,15,CUST-748
ORD-2635,Cappuccino,24-08-25,15,CUST-059
ORD-2636,Mocha,24-01-22,11,CUST-658
ORD-2637,Sandwich,24-08-01,5,CUST-941
ORD-2638,Mocha,24-07-30,5,CUST-782
ORD-2639,Sandwich,24-11-21,7,CUST-883
ORD-2640,Cake,24-12-25,14,CUST-761
ORD-2641,Latte,24-09-22,2,CUST-155
ORD-2642,Coffee,24-09-26,14,CUST-775
ORD-2643,Coffee,24-06-19,20,CUST-187
ORD-2644,Espresso,24-09-13,3,CUST-967
ORD-2645,Espresso,24-08-28,19,CUST-032
ORD-2646,Espresso,24-05-02,5,CUST-041
ORD-2647,Mocha,24-06-30,2,CUST-796
ORD-2648,Latte,24-12-03,19,CUST-935
ORD-2649,Espresso,24-12-21,5,CUST-371
ORD-2650,Tea,24-10-17,4,CUST-518
ORD-2651,Mocha,24-03-24,5,CUST-743
ORD-2652,Latte,24-08-25,19,CUST-768
ORD-2653,Espresso,24-11-06,16,CUST-888
ORD-2654,Cappuccino,24-09-29,12,CUST-395
ORD-2655,Coffee,24-03-05,10,CUST-576
ORD-2656,Coffee,24-05-23,20,CUST-498
ORD-2657,Cappuccino,24-03-11,18,CUST-725
ORD-2658,Espresso,24-01-12,15,CUST-076
ORD-2659,Cake,24-04-17,11,CUST-398
ORD-2660,Tea,24-07-25,18,CUST-284
ORD-2661,Cake,24-05-11,5,CUST-898
ORD-2662,Coffee,24-12-14,5,CUST-377
ORD-2663,Latte,24-04-28,7,CUST-426
ORD-2664,Cappuccino,24-10-14,7,CUST-387
ORD-2665,Latte,24-12-05,11,CUST-359
ORD-2666,Latte,24-04-23,20,CUST-033
ORD-2667,Cappuccino,24-12-15,9,CUST-812
ORD-2668,Mocha,24-11-02,4,CUST-685
ORD-2669,Latte,24-03-18,10,CUST-369
ORD-2670,Mocha,24-12-19,13,CUST-677
ORD-2671,Coffee,24-08-07,4,CUST-878
ORD-2672,Sandwich,24-04-22,14,CUST-564
ORD-2673,Mocha,24-03-26,11,CUST-361
ORD-2674,Mocha,24-09-12,5,CUST-682
ORD-2675,Coffee,24-05-27,3,CUST-805
ORD-2676,Espresso,24-12-30,18,CUST-891
ORD-2677,Cappuccino,24-08-29,19,CUST-346
ORD-2678,Cappuccino,24-11-18,5,CUST-985
ORD-2679,Cake,24-03-25,18,CUST-855
ORD-2680,Cappuccino,24-04-17,11,CUST-937
ORD-2681,Latte,24-08-14,9,CUST-215
ORD-2682,Espresso,24-12-16,9,CUST-461
ORD-2683,Cappuccino,24-11-12,4,CUST-121
ORD-2684,Tea,24-02-04,16,CUST-014
ORD-2685,Cake,24-11-21,6,CUST-902
ORD-2686,Tea,24-03-20,13,CUST-926
ORD-2687,Cappuccino,24-04-19,15,CUST-445
ORD-2688,Cappuccino,24-11-17,2,CUST-636
ORD-2689,Espresso,24-01-11,10,CUST-082
ORD-2690,Cappuccino,24-02-08,6,CUST-231
ORD-2691,Espresso,24-01-01,15,CUST-312
ORD-2692,Cappuccino,24-10-23,10,CUST-758
ORD-2693,Tea,24-08-16,9,CUST-828
ORD-2694,Latte,24-02-25,18,CUST-186
ORD-2695,Coffee,24-07-01,5,CUST-632
ORD-2696,Coffee,24-10-28,19,CUST-728
ORD-2697,Sandwich,24-03-14,9,CUST-520
ORD-2698,Cappuccino,24-12-14,16,CUST-622
ORD-2699,Cake,24-11-04,17,CUST-180
ORD-2700,Latte,24-01-23,9,CUST-037
ORD-2701,Cake,24-10-14,9,CUST-684
ORD-2702,Cake,24-03-31,4,CUST-087
ORD-2703,Cappuccino,24-01-20,10,CUST-586
ORD-2704,Latte,24-09-03,3,CUST-579
ORD-2705,Latte,24-11-04,12,CUST-959
ORD-2706,Latte,24-12-01,15,CUST-826
ORD-2707,Espresso,24-08-18,19,CUST-213
ORD-2708,Tea,24-12-22,15,CUST-016
ORD-2709,Coffee,24-06-18,11,CUST-166
ORD-2710,Mocha,24-09-26,20,CUST-478
ORD-2711,Espresso,24-05-19,5,CUST-257
ORD-2712,Sandwich,24-03-10,19,CUST-494
ORD-2713,Sandwich,24-06-25,18,CUST-653
ORD-2714,Cake,24-01-17,18,CUST-464
ORD-2715,Sandwich,24-02-08,7,CUST-419
ORD-2716,Cappuccino,24-04-17,9,CUST-856
ORD-2717,Latte,24-07-29,15,CUST-429
ORD-2718,Espresso,24-02-17,8,CUST-483
ORD-2719,Espresso,24-05-31,12,CUST-319
ORD-2720,Espresso,24-04-12,15,CUST-447
ORD-2721,Cake,24-10-12,3,CUST-623
ORD-2722,Espresso,24-09-12,16,CUST-201
ORD-2723,Sandwich,24-07-06,4,CUST-494
ORD-2724,Espresso,24-12-09,17,CUST-950
ORD-2725,Latte,24-09-08,5,CUST-946
ORD-2726,Coffee,24-01-22,18,CUST-997
ORD-2727,Espresso,24-02-11,16,CUST-415
ORD-2728,Cake,24-02-08,3,CUST-821
ORD-2729,Latte,24-09-26,10,CUST-827
ORD-2730,Mocha,24-12-06,11,CUST-898
ORD-2731,Espresso,24-11-14,11,CUST-058
ORD-2732,Latte,24-09-17,7,CUST-930
ORD-2733,Cake,24-08-03,17,CUST-311
ORD-2734,Espresso,24-07-25,6,CUST-382
ORD-2735,Mocha,24-08-29,15,CUST-660
ORD-2736,Coffee,24-11-08,18,CUST-033
ORD-2737,Sandwich,24-08-07,8,CUST-147
ORD-2738,Mocha,24-08-11,13,CUST-769
ORD-2739,Tea,24-04-24,11,CUST-066
ORD-2740,Mocha,24-02-18,15,CUST-621
ORD-2741,Mocha,24-11-10,14,CUST-206
ORD-2742,Cake,24-04-17,11,CUST-703
ORD-2743,Sandwich,24-09-20,11,CUST-319
ORD-2744,Espresso,24-07-19,10,CUST-988
ORD-2745,Sandwich,24-12-19,4,CUST-758
ORD-2746,Cake,24-12-15,14,CUST-723
ORD-2747,Mocha,24-12-22,7,CUST-053
ORD-2748,Espresso,24-06-11,2,CUST-698
ORD-2749,Mocha,24-01-22,4,CUST-931
ORD-2750,Coffee,24-09-07,19,CUST-763
ORD-2751,Sandwich,24-10-10,18,CUST-982
ORD-2752,Cake,24-11-10,13,CUST-350
ORD-2753,Sandwich,24-08-12,12,CUST-429
ORD-2754,Cappuccino,24-03-16,9,CUST-325
ORD-2755,Cake,24-12-21,2,CUST-962
ORD-2756,Mocha,24-12-18,7,CUST-151
ORD-2757,Espresso,24-09-17,14,CUST-013
ORD-2758,Espresso,24-03-18,7,CUST-557
ORD-2759,Cake,24-09-19,14,CUST-114
ORD-2760,Mocha,24-08-17,15,CUST-832
ORD-2761,Cake,24-01-14,9,CUST-084
ORD-2762,Sandwich,24-03-21,2,CUST-588
ORD-2763,Sandwich,24-01-16,4,CUST-035
ORD-2764,Sandwich,24-04-07,5,CUST-759
ORD-2765,Mocha,24-01-26,11,CUST-782
ORD-2766,Mocha,24-11-09,6,CUST-854
ORD-2767,Cake,24-06-30,6,CUST-090
ORD-2768,Tea,24-09-02,12,CUST-212
ORD-2769,Coffee,24-01-01,17,CUST-674
ORD-2770,Sandwich,24-01-01,8,CUST-420
ORD-2771,Coffee,24-04-14,3,CUST-196
ORD-2772,Latte,24-05-10,14,CUST-183
ORD-2773,Cake,24-09-12,11,CUST-214
ORD-2774,Cake,24-10-17,3,CUST-578
ORD-2775,Coffee,24-04-02,19,CUST-420
ORD-2776,Latte,24-05-11,19,CUST-743
ORD-2777,Sandwich,24-09-05,19,CUST-706
ORD-2778,Tea,24-12-28,16,CUST-627
ORD-2779,Espresso,24-02-08,18,CUST-037
ORD-2780,Coffee,24-06-10,7,CUST-940
ORD-2781,Espresso,24-12-30,6,CUST-944
ORD-2782,Latte,24-06-18,3,CUST-163
ORD-2783,Espresso,24-07-04,19,CUST-163
ORD-2784,Espresso,24-03-11,19,CUST-890
ORD-2785,Mocha,24-08-30,2,CUST-650
ORD-2786,Tea,24-10-15,16,CUST-437
ORD-2787,Tea,24-08-12,20,CUST-447
ORD-2788,Cake,24-03-07,14,CUST-005
ORD-2789,Tea,24-07-20,18,CUST-210
ORD-2790,Cake,24-01-28,13,CUST-730
ORD-2791,Sandwich,24-09-06,16,CUST-645
ORD-2792,Espresso,24-05-31,17,CUST-156
ORD-2793,Espresso,24-09-14,14,CUST-454
ORD-2794,Sandwich,24-03-18,7,CUST-963
ORD-2795,Coffee,24-06-15,20,CUST-622
ORD-2796,Espresso,24-08-06,11,CUST-786
ORD-2797,Mocha,24-07-16,12,CUST-690
ORD-2798,Coffee,24-05-28,11,CUST-538
ORD-2799,Cappuccino,24-08-02,7,CUST-580
ORD-2800,Sandwich,24-04-21,12,CUST-849
ORD-2801,Coffee,24-09-02,13,CUST-763
ORD-2802,Tea,24-03-31,17,CUST-653
ORD-2803,Latte,24-12-11,13,CUST-528
ORD-2804,Tea,24-01-05,14,CUST-798
ORD-2805,Cappuccino,24-10-09,19,CUST-727
ORD-2806,Tea,24-07-17,17,CUST-153
ORD-2807,Latte,24-10-16,2,CUST-458
ORD-2808,Sandwich,24-07-28,11,CUST-686
ORD-2809,Mocha,24-09-17,15,CUST-032
ORD-2810,Espresso,24-07-12,6,CUST-964
ORD-2811,Sandwich,24-04-01,11,CUST-848
ORD-2812,Tea,24-07-25,18,CUST-086
ORD-2813,Cappuccino,24-12-29,18,CUST-112
ORD-2814,Sandwich,24-12-26,9,CUST-774
ORD-2815,Cappuccino,24-10-12,3,CUST-279
ORD-2816,Latte,24-05-15,16,CUST-266
ORD-2817,Sandwich,24-04-15,18,CUST-700
ORD-2818,Coffee,24-06-19,15,CUST-604
ORD-2819,Espresso,24-01-31,17,CUST-552
ORD-2820,Mocha,24-06-29,18,CUST-822
ORD-2821,Cake,24-12-28,18,CUST-330
ORD-2822,Cappuccino,24-07-07,6,CUST-787
ORD-2823,Espresso,24-01-17,16,CUST-186
ORD-2824,Sandwich,24-07-19,11,CUST-321
ORD-2825,Tea,24-05-02,19,CUST-965
ORD-2826,Latte,24-09-07,5,CUST-747
ORD-2827,Tea,24-07-28,14,CUST-900
ORD-2828,Espresso,24-02-02,8,CUST-449
ORD-2829,Sandwich,24-03-08,4,CUST-683
ORD-2830,Mocha,24-07-29,19,CUST-819
ORD-2831,Latte,24-02-25,2,CUST-022
ORD-2832,Cappuccino,24-03-22,9,CUST-431
ORD-2833,Latte,24-04-16,2,CUST-907
ORD-2834,Tea,24-07-16,6,CUST-799
ORD-2835,Coffee,24-09-21,18,CUST-317
ORD-2836,Cake,24-07-17,15,CUST-549
ORD-2837,Tea,24-11-13,15,CUST-998
ORD-2838,Latte,24-04-29,10,CUST-043
ORD-2839,Sandwich,24-09-03,5,CUST-172
ORD-2840,Espresso,24-01-14,10,CUST-960
ORD-2841,Coffee,24-05-20,13,CUST-988
ORD-2842,Tea,24-06-06,20,CUST-732
ORD-2843,Espresso,24-05-31,8,CUST-449
ORD-2844,Cappuccino,24-07-02,17,CUST-765
ORD-2845,Cappuccino,24-12-25,15,CUST-853
ORD-2846,Cappuccino,24-11-02,10,CUST-549
ORD-2847,Tea,24-02-07,2,CUST-917
ORD-2848,Cake,24-09-12,17,CUST-101
ORD-2849,Mocha,24-08-21,4,CUST-195
ORD-2850,Cake,24-10-17,15,CUST-982
ORD-2851,Tea,24-09-13,18,CUST-464
ORD-2852,Cappuccino,24-09-01,10,CUST-131
ORD-2853,Cappuccino,24-07-29,15,CUST-039
ORD-2854,Cappuccino,24-03-05,19,CUST-089
ORD-2855,Espresso,24-09-21,8,CUST-917
ORD-2856,Sandwich,24-02-02,15,CUST-709
ORD-2857,Coffee,24-12-22,4,CUST-784
ORD-2858,Sandwich,24-05-27,18,CUST-523
ORD-2859,Cake,24-11-10,15,CUST-343
ORD-2860,Cake,24-02-11,5,CUST-578
ORD-2861,Cake,24-03-23,6,CUST-072
ORD-2862,Espresso,24-04-09,15,CUST-003
ORD-2863,Espresso,24-10-02,14,CUST-222
ORD-2864,Cappuccino,24-01-08,16,CUST-913
ORD-2865,Tea,24-01-08,14,CUST-421
ORD-2866,Latte,24-05-23,5,CUST-869
ORD-2867,Cappuccino,24-07-02,16,CUST-375
ORD-2868,Espresso,24-06-12,19,CUST-880
ORD-2869,Sandwich,24-10-19,8,CUST-082
ORD-2870,Espresso,24-08-01,19,CUST-222
ORD-2871,Latte,24-11-09,3,CUST-315
ORD-2872,Latte,24-02-26,14,CUST-222
ORD-2873,Mocha,24-06-03,14,CUST-572
ORD-2874,Sandwich,24-02-23,6,CUST-195
ORD-2875,Sandwich,24-10-03,8,CUST-849
ORD-2876,Latte,24-08-23,11,CUST-827
ORD-2877,Latte,24-07-22,16,CUST-446
ORD-2878,Cake,24-09-18,18,CUST-805
ORD-2879,Mocha,24-11-16,9,CUST-593
ORD-2880,Cappuccino,24-10-30,7,CUST-133
ORD-2881,Latte,24-02-23,8,CUST-890
ORD-2882,Cake,24-04-20,8,CUST-343
ORD-2883,Espresso,24-10-10,5,CUST-971
ORD-2884,Cake,24-09-27,2,CUST-447
ORD-2885,Mocha,24-11-22,11,CUST-434
ORD-2886,Sandwich,24-11-24,4,CUST-300
ORD-2887,Cappuccino,24-12-09,17,CUST-874
ORD-2888,Espresso,24-03-05,2,CUST-299
ORD-2889,Cappuccino,24-10-29,13,CUST-076
ORD-2890,Cappuccino,24-09-22,11,CUST-084
ORD-2891,Coffee,24-07-11,6,CUST-532
ORD-2892,Sandwich,24-03-20,4,CUST-150
ORD-2893,Sandwich,24-03-03,7,CUST-416
ORD-2894,Latte,24-08-04,13,CUST-880
ORD-2895,Tea,24-11-14,10,CUST-793
ORD-2896,Coffee,24-09-26,4,CUST-556
ORD-2897,Espresso,24-12-01,3,CUST-140
ORD-2898,Tea,24-03-22,19,CUST-063
ORD-2899,Sandwich,24-06-16,18,CUST-176
ORD-2900,Cappuccino,24-06-15,9,CUST-712
ORD-2901,Sandwich,24-12-03,10,CUST-380
ORD-2902,Tea,24-07-30,19,CUST-699
ORD-2903,Cake,24-06-13,9,CUST-767
ORD-2904,Coffee,24-01-12,4,CUST-278
ORD-2905,Sandwich,24-10-11,3,CUST-550
ORD-2906,Sandwich,24-10-21,10,CUST-233
ORD-2907,Espresso,24-05-07,10,CUST-942
ORD-2908,Espresso,24-03-17,13,CUST-502
ORD-2909,Coffee,24-02-25,12,CUST-827
ORD-2910,Latte,24-04-30,18,CUST-750
ORD-2911,Mocha,24-12-15,14,CUST-492
ORD-2912,Tea,24-09-22,7,CUST-324
ORD-2913,Sandwich,24-10-09,8,CUST-972
ORD-2914,Cake,24-07-14,15,CUST-485
ORD-2915,Cappuccino,24-04-04,4,CUST-704
ORD-2916,Cappuccino,24-04-03,13,CUST-906
ORD-2917,Latte,24-01-29,13,CUST-966
ORD-2918,Latte,24-04-27,19,CUST-141
ORD-2919,Latte,24-07-05,10,CUST-551
ORD-2920,Sandwich,24-03-27,17,CUST-699
ORD-2921,Cappuccino,24-12-17,19,CUST-666
ORD-2922,Cappuccino,24-08-27,17,CUST-827
ORD-2923,Sandwich,24-02-05,15,CUST-352
ORD-2924,Latte,24-11-18,4,CUST-550
ORD-2925,Cappuccino,24-04-17,17,CUST-533
ORD-2926,Cake,24-08-11,19,CUST-203
ORD-2927,Cake,24-08-22,9,CUST-394
ORD-2928,Latte,24-01-23,6,CUST-191
ORD-2929,Coffee,24-10-26,13,CUST-708
ORD-2930,Tea,24-07-29,2,CUST-395
ORD-2931,Cappuccino,24-03-05,12,CUST-673
ORD-2932,Cake,24-06-03,14,CUST-704
ORD-2933,Coffee,24-03-30,12,CUST-552
ORD-2934,Coffee,24-03-02,10,CUST-788
ORD-2935,Cappuccino,24-02-18,12,CUST-434
ORD-2936,Mocha,24-12-13,17,CUST-403
ORD-2937,Tea,24-06-30,19,CUST-539
ORD-2938,Tea,24-06-14,14,CUST-106
ORD-2939,Coffee,24-01-12,4,CUST-351
ORD-2940,Sandwich,24-03-13,15,CUST-745
ORD-2941,Sandwich,24-09-03,18,CUST-167
ORD-2942,Sandwich,24-11-19,8,CUST-289
ORD-2943,Cappuccino,24-12-04,5,CUST-778
ORD-2944,Sandwich,24-03-24,7,CUST-866
ORD-2945,Espresso,24-08-15,13,CUST-353
ORD-2946,Espresso,24-01-24,20,CUST-392
ORD-2947,Coffee,24-09-23,15,CUST-792
ORD-2948,Espresso,24-04-15,2,CUST-993
ORD-2949,Coffee,24-03-30,17,CUST-767
ORD-2950,Latte,24-08-06,15,CUST-818
ORD-2951,Cappuccino,24-01-28,13,CUST-743
ORD-2952,Coffee,24-03-27,7,CUST-799
ORD-2953,Mocha,24-10-31,4,CUST-010
ORD-2954,Espresso,24-06-20,9,CUST-766
ORD-2955,Latte,24-08-23,4,CUST-820
ORD-2956,Cake,24-01-09,4,CUST-476
ORD-2957,Latte,24-12-26,3,CUST-918
ORD-2958,Sandwich,24-02-25,11,CUST-665
ORD-2959,Cappuccino,24-07-21,20,CUST-544
ORD-2960,Tea,24-03-07,16,CUST-213
ORD-2961,Tea,24-05-24,9,CUST-682
ORD-2962,Sandwich,24-11-26,17,CUST-610
ORD-2963,Espresso,24-06-28,2,CUST-146
ORD-2964,Cake,24-06-05,12,CUST-887
ORD-2965,Espresso,24-09-14,5,CUST-790
ORD-2966,Latte,24-07-12,14,CUST-551
ORD-2967,Mocha,24-10-07,18,CUST-281
ORD-2968,Latte,24-07-09,16,CUST-390
ORD-2969,Cappuccino,24-02-19,4,CUST-149
ORD-2970,Mocha,24-06-14,10,CUST-130
ORD-2971,Mocha,24-07-04,8,CUST-874
ORD-2972,Tea,24-03-18,9,CUST-868
ORD-2973,Sandwich,24-04-23,11,CUST-994
ORD-2974,Cappuccino,24-07-16,16,CUST-641
ORD-2975,Cappuccino,24-10-17,19,CUST-594
ORD-2976,Cappuccino,24-06-05,7,CUST-877
ORD-2977,Espresso,24-06-16,12,CUST-132
ORD-2978,Tea,24-10-27,12,CUST-219
ORD-2979,Latte,24-06-17,11,CUST-328
ORD-2980,Tea,24-06-18,8,CUST-164
ORD-2981,Sandwich,24-04-09,10,CUST-521
ORD-2982,Sandwich,24-09-06,20,CUST-950
ORD-2983,Mocha,24-03-03,11,CUST-615
ORD-2984,Mocha,24-11-11,12,CUST-567
ORD-2985,Cappuccino,24-02-17,15,CUST-189
ORD-2986,Coffee,24-06-17,7,CUST-696
ORD-2987,Sandwich,24-02-18,17,CUST-797
ORD-2988,Mocha,24-02-23,13,CUST-489
ORD-2989,Tea,24-07-01,3,CUST-370
ORD-2990,Cake,24-01-31,18,CUST-767
ORD-2991,Cappuccino,24-01-04,10,CUST-751
ORD-2992,Espresso,24-01-04,3,CUST-043
ORD-2993,Espresso,24-05-04,20,CUST-437
ORD-2994,Sandwich,24-07-21,4,CUST-121
ORD-2995,Espresso,24-07-12,13,CUST-116
ORD-2996,Mocha,24-12-09,15,CUST-960
ORD-2997,Cappuccino,24-12-28,14,CUST-194
ORD-2998,Latte,24-07-29,18,CUST-790
ORD-2999,Espresso,24-02-14,12,CUST-064
ORD-3000,Mocha,24-10-30,7,CUST-094
ORD-3001,Tea,24-03-07,3,CUST-549
ORD-3002,Espresso,24-10-30,10,CUST-734
ORD-3003,Mocha,24-06-14,18,CUST-081
ORD-3004,Tea,24-01-11,12,CUST-358
ORD-3005,Latte,24-10-04,11,CUST-421
ORD-3006,Latte,24-02-11,19,CUST-292
ORD-3007,Latte,24-10-19,6,CUST-418
ORD-3008,Cake,24-11-13,13,CUST-640
ORD-3009,Cake,24-08-28,13,CUST-945
ORD-3010,Mocha,24-08-03,20,CUST-578
ORD-3011,Mocha,24-04-20,19,CUST-601
ORD-3012,Coffee,24-08-01,14,CUST-653
ORD-3013,Cake,24-02-23,2,CUST-324
ORD-3014,Cake,24-01-04,6,CUST-227
ORD-3015,Mocha,24-11-14,18,CUST-127
ORD-3016,Tea,24-09-15,15,CUST-644
ORD-3017,Coffee,24-11-15,12,CUST-447
ORD-3018,Coffee,24-12-23,5,CUST-744
ORD-3019,Tea,24-07-21,5,CUST-372
ORD-3020,Espresso,24-02-29,4,CUST-553
ORD-3021,Cake,24-04-03,11,CUST-218
ORD-3022,Cake,24-12-14,8,CUST-257
ORD-3023,Cappuccino,24-08-07,16,CUST-720
ORD-3024,Latte,24-09-06,10,CUST-531
ORD-3025,Sandwich,24-08-26,18,CUST-691
ORD-3026,Coffee,24-03-12,16,CUST-545
ORD-3027,Cappuccino,24-06-02,3,CUST-542
ORD-3028,Coffee,24-06-05,6,CUST-031
ORD-3029,Tea,24-05-20,10,CUST-291
ORD-3030,Cake,24-06-21,9,CUST-533
ORD-3031,Latte,24-04-17,12,CUST-150
ORD-3032,Cappuccino,24-08-18,10,CUST-432
ORD-3033,Mocha,24-08-25,7,CUST-205
ORD-3034,Cappuccino,24-04-28,6,CUST-007
ORD-3035,Cake,24-04-13,3,CUST-353
ORD-3036,Espresso,24-08-04,10,CUST-554
ORD-3037,Coffee,24-11-13,11,CUST-682
ORD-3038,Cappuccino,24-03-04,2,CUST-954
ORD-3039,Coffee,24-10-26,20,CUST-914
