key,item,date,price,customer
ORD-3041,Espresso,2024-05-21,19.03,CUST-215
ORD-3042,Coffee,2024-05-20,4.78,CUST-257
ORD-3043,Latte,2024-05-11,8.21,CUST-286
ORD-3044,Mocha,2024-05-12,10.54,CUST-453
ORD-3045,Sandwich,2024-05-24,17.0,CUST-042
ORD-3046,Tea,2024-05-06,7.36,CUST-070
ORD-3047,Cappuccino,2024-05-11,16.56,CUST-742
ORD-3048,Coffee,2024-05-11,11.1,CUST-594
ORD-3049,Coffee,2024-05-11,12.4,CUST-412
ORD-3050,Sandwich,2024-05-16,10.04,CUST-938
ORD-3051,Sandwich,2024-05-17,11.55,CUST-293
ORD-3052,Tea,2024-05-15,4.65,CUST-979
ORD-3053,Mocha,2024-05-25,2.19,CUST-807
ORD-3054,Sandwich,2024-05-17,8.78,CUST-940
ORD-3055,Coffee,2024-05-28,16.51,CUST-067
ORD-3056,Tea,2024-05-13,12.5,CUST-269
ORD-3057,Cappuccino,2024-05-05,13.67,CUST-993
ORD-3058,Latte,2024-05-31,5.07,CUST-768
ORD-3059,Cappuccino,2024-05-10,13.06,CUST-096
ORD-3060,Coffee,2024-05-02,4.48,CUST-233
ORD-3061,Cappuccino,2024-05-09,7.84,CUST-080
ORD-3062,Espresso,2024-05-09,15.53,CUST-062
ORD-3063,Sandwich,2024-05-24,18.1,CUST-737
ORD-3064,Espresso,2024-05-19,14.61,CUST-795
ORD-3065,Tea,2024-05-18,18.72,CUST-878
ORD-3066,Coffee,2024-05-19,14.48,CUST-084
ORD-3067,Espresso,2024-05-02,7.51,CUST-254
ORD-3068,Latte,2024-05-24,16.09,CUST-876
ORD-3069,Cappuccino,2024-05-03,6.69,CUST-423
ORD-3070,Cake,2024-05-10,4.86,CUST-010
ORD-3071,Coffee,2024-05-20,8.83,CUST-188
ORD-3072,Sandwich,2024-05-20,6.75,CUST-607
ORD-3073,Latte,2024-05-06,13.92,CUST-727
ORD-3074,Coffee,2024-05-11,16.87,CUST-306
ORD-3075,Espresso,2024-05-17,17.22,CUST-140
ORD-3076,Espresso,2024-05-29,14.81,CUST-012
ORD-3077,Sandwich,2024-05-14,6.06,CUST-853
ORD-3078,Tea,2024-05-21,18.22,CUST-806
ORD-3079,Coffee,2024-05-14,9.06,CUST-206
ORD-3080,Latte,2024-05-11,5.16,CUST-346
ORD-3081,Mocha,2024-05-21,4.41,CUST-038
ORD-3082,Tea,2024-05-10,8.68,CUST-074
ORD-3083,Cake,2024-05-18,16.41,CUST-423
ORD-3084,Mocha,2024-05-21,16.7,CUST-209
ORD-3085,Tea,2024-05-01,7.42,CUST-080
ORD-3086,Mocha,2024-05-11,4.36,CUST-481
ORD-3087,Mocha,2024-05-28,10.78,CUST-230
ORD-3088,Cake,2024-05-02,18.61,CUST-419
ORD-3089,Tea,2024-05-31,10.26,CUST-866
ORD-3090,Cake,2024-05-29,7.4,CUST-637
ORD-3091,Mocha,2024-05-18,7.98,CUST-519
ORD-3092,Cappuccino,2024-05-04,7.59,CUST-496
ORD-3093,Cake,2024-05-03,17.71,CUST-825
ORD-3094,Espresso,2024-05-04,4.82,CUST-809
ORD-3095,Cake,2024-05-06,9.64,CUST-737
ORD-3096,Espresso,2024-05-23,7.18,CUST-150
ORD-3097,Latte,2024-05-27,12.29,CUST-383
ORD-3098,Mocha,2024-05-27,7.84,CUST-554
ORD-3099,Cake,2024-05-05,3.61,CUST-526
ORD-3100,Cake,2024-05-07,7.85,CUST-971
ORD-3101,Cappuccino,2024-05-25,2.72,CUST-689
ORD-3102,Sandwich,2024-05-18,2.5,CUST-152
ORD-3103,Mocha,2024-05-21,19.0,CUST-414
ORD-3104,Espresso,2024-05-04,18.69,CUST-428
ORD-3105,Mocha,2024-05-09,13.13,CUST-914
ORD-3106,Espresso,2024-05-13,6.32,CUST-839
ORD-3107,Latte,2024-05-21,9.01,CUST-049
ORD-3108,Cake,2024-05-07,15.83,CUST-787
ORD-3109,Espresso,2024-05-04,4.48,CUST-171
ORD-3110,Mocha,2024-05-04,7.9,CUST-714
ORD-3111,Cake,2024-05-26,11.11,CUST-532
ORD-3112,Cappuccino,2024-05-18,4.83,CUST-852
ORD-3113,Mocha,2024-05-21,11.37,CUST-163
ORD-3114,Tea,2024-05-27,5.37,CUST-043
ORD-3115,Latte,2024-05-11,16.78,CUST-832
ORD-3116,Tea,2024-05-03,6.2,CUST-553
ORD-3117,Tea,2024-05-06,18.56,CUST-273
ORD-3118,Sandwich,2024-05-18,4.32,CUST-665
ORD-3119,Mocha,2024-05-23,17.56,CUST-993
ORD-3120,Coffee,2024-05-20,15.08,CUST-905
ORD-3121,Cake,2024-05-23,10.08,CUST-486
ORD-3122,Latte,2024-05-25,7.87,CUST-830
ORD-3123,Latte,2024-05-01,10.79,CUST-977
ORD-3124,Latte,2024-05-29,15.43,CUST-506
ORD-3125,Cappuccino,2024-05-20,13.41,CUST-901
ORD-3126,Cake,2024-05-17,2.49,CUST-300
ORD-3127,Cappuccino,2024-05-18,3.64,CUST-250
ORD-3128,Tea,2024-05-29,10.62,CUST-533
ORD-3129,Coffee,2024-05-27,2.74,CUST-890
ORD-3130,Tea,2024-05-20,9.79,CUST-365
ORD-3131,Sandwich,2024-05-11,6.26,CUST-116
ORD-3132,Tea,2024-05-24,2.89,CUST-427
ORD-3133,Mocha,2024-05-31,13.82,CUST-137
ORD-3134,Coffee,2024-05-10,12.02,CUST-278
ORD-3135,Coffee,2024-05-13,5.06,CUST-302
ORD-3136,Coffee,2024-05-17,16.18,CUST-908
ORD-3137,Tea,2024-05-18,17.21,CUST-280
ORD-3138,Sandwich,2024-05-15,13.32,CUST-773
ORD-3139,Coffee,2024-05-06,8.51,CUST-983
ORD-3140,Latte,2024-05-22,7.68,CUST-889
ORD-3141,Cappuccino,2024-05-23,5.95,CUST-240
ORD-3142,Coffee,2024-05-01,19.45,CUST-577
ORD-3143,Sandwich,2024-05-03,8.56,CUST-053
ORD-3144,Espresso,2024-05-22,11.55,CUST-851
ORD-3145,Coffee,2024-05-26,17.56,CUST-642
ORD-3146,Sandwich,2024-05-04,6.03,CUST-304
ORD-3147,Cappuccino,2024-05-30,9.62,CUST-369
ORD-3148,Sandwich,2024-05-22,4.13,CUST-595
ORD-3149,Espresso,2024-05-25,2.6,CUST-639
ORD-3150,Espresso,2024-05-05,16.44,CUST-149
ORD-3151,Coffee,2024-05-14,4.74,CUST-868
ORD-3152,Cake,2024-05-31,3.76,CUST-589
ORD-3153,Mocha,2024-05-10,8.97,CUST-154
ORD-3154,Cake,2024-05-01,9.28,CUST-054
ORD-3155,Sandwich,2024-05-12,10.87,CUST-786
ORD-3156,Espresso,2024-05-21,18.28,CUST-078
ORD-3157,Latte,2024-05-02,3.35,CUST-284
ORD-3158,Latte,2024-05-27,10.72,CUST-726
ORD-3159,Cake,2024-05-03,2.56,CUST-396
ORD-3160,Cappuccino,2024-05-26,6.03,CUST-775
ORD-3161,Coffee,2024-05-23,13.41,CUST-641
ORD-3162,Cake,2024-05-05,7.95,CUST-335
ORD-3163,Sandwich,2024-05-01,19.03,CUST-041
ORD-3164,Coffee,2024-05-30,11.05,CUST-302
ORD-3165,Cappuccino,2024-05-12,16.66,CUST-924
ORD-3166,Latte,2024-05-31,7.62,CUST-343
ORD-3167,Cappuccino,2024-05-02,3.98,CUST-796
ORD-3168,Latte,2024-05-02,13.73,CUST-784
ORD-3169,Latte,2024-05-04,6.52,CUST-439
ORD-3170,Mocha,2024-05-16,4.17,CUST-669
ORD-3171,Coffee,2024-05-29,4.87,CUST-129
ORD-3172,Coffee,2024-05-07,5.87,CUST-233
ORD-3173,Tea,2024-05-26,16.25,CUST-570
ORD-3174,Latte,2024-05-27,7.11,CUST-214
ORD-3175,Coffee,2024-05-08,10.4,CUST-543
ORD-3176,Cake,2024-05-29,15.26,CUST-177
ORD-3177,Espresso,2024-05-12,5.33,CUST-345
ORD-3178,Mocha,2024-05-31,12.06,CUST-836
ORD-3179,Cappuccino,2024-05-22,3.17,CUST-369
ORD-3180,Mocha,2024-05-26,8.0,CUST-879
ORD-3181,Sandwich,2024-05-04,7.0,CUST-349
ORD-3182,Sandwich,2024-05-12,4.37,CUST-432
ORD-3183,Espresso,2024-05-15,2.95,CUST-031
ORD-3184,Latte,2024-05-18,2.06,CUST-540
ORD-3185,Latte,2024-05-03,4.6,CUST-638
ORD-3186,Cappuccino,2024-05-01,7.16,CUST-086
ORD-3187,Cappuccino,2024-05-26,11.84,CUST-996
ORD-3188,Latte,2024-05-04,6.63,CUST-187
ORD-3189,Latte,2024-05-10,16.02,CUST-643
ORD-3190,Sandwich,2024-05-07,10.15,CUST-164
ORD-3191,Mocha,2024-05-02,18.43,CUST-302
ORD-3192,Tea,2024-05-27,9.51,CUST-518
ORD-3193,Tea,2024-05-15,16.56,CUST-708
ORD-3194,Tea,2024-05-12,8.68,CUST-985
ORD-3195,Coffee,2024-05-09,12.49,CUST-440
ORD-3196,Latte,2024-05-18,16.57,CUST-450
ORD-3197,Latte,2024-05-16,8.11,CUST-361
ORD-3198,Sandwich,2024-05-01,8.2,CUST-223
ORD-3199,Cappuccino,2024-05-04,15.34,CUST-689
ORD-3200,Coffee,2024-05-20,10.82,CUST-736
ORD-3201,Cake,2024-05-29,17.95,CUST-889
ORD-3202,Latte,2024-05-06,10.21,CUST-044
ORD-3203,Cake,2024-05-16,17.93,CUST-168
ORD-3204,Coffee,2024-05-21,6.09,CUST-580
ORD-3205,Cake,2024-05-20,16.0,CUST-390
ORD-3206,Cake,2024-05-17,11.64,CUST-540
ORD-3207,Latte,2024-05-17,11.1,CUST-080
ORD-3208,Sandwich,2024-05-31,12.01,CUST-269
ORD-3209,Latte,2024-05-03,19.11,CUST-505
ORD-3210,Mocha,2024-05-02,11.31,CUST-819
ORD-3211,Coffee,2024-05-10,19.23,CUST-916
ORD-3212,Latte,2024-05-18,10.63,CUST-694
ORD-3213,Espresso,2024-05-23,18.44,CUST-971
ORD-3214,Espresso,2024-05-22,4.83,CUST-598
ORD-3215,Cake,2024-05-20,4.2,CUST-272
ORD-3216,Mocha,2024-05-06,15.67,CUST-601
ORD-3217,Sandwich,2024-05-10,9.87,CUST-083
ORD-3218,Espresso,2024-05-03,13.5,CUST-812
ORD-3219,Cappuccino,2024-05-13,11.29,CUST-651
ORD-3220,Coffee,2024-05-16,11.98,CUST-994
ORD-3221,Latte,2024-05-04,16.46,CUST-862
ORD-3222,Tea,2024-05-27,11.2,CUST-908
ORD-3223,Latte,2024-05-15,3.81,CUST-316
ORD-3224,Coffee,2024-05-30,18.58,CUST-774
ORD-3225,Coffee,2024-05-21,8.3,CUST-008
ORD-3226,Sandwich,2024-05-04,6.67,CUST-635
ORD-3227,Espresso,2024-05-20,7.45,CUST-657
ORD-3228,Espresso,2024-05-01,11.3,CUST-946
ORD-3229,Espresso,2024-05-02,15.11,CUST-648
ORD-3230,Latte,2024-05-25,8.43,CUST-622
ORD-3231,Espresso,2024-05-04,11.55,CUST-959
ORD-3232,Espresso,2024-05-03,16.75,CUST-494
ORD-3233,Latte,2024-05-21,3.09,CUST-847
ORD-3234,Espresso,2024-05-15,2.63,CUST-058
ORD-3235,Cappuccino,2024-05-01,17.45,CUST-530
ORD-3236,Cappuccino,2024-05-25,11.89,CUST-682
ORD-3237,Sandwich,2024-05-26,17.63,CUST-363
ORD-3238,Mocha,2024-05-27,8.91,CUST-930
ORD-3239,Coffee,2024-05-21,10.72,CUST-611
ORD-3240,Mocha,2024-05-04,12.65,CUST-003
ORD-3241,Mocha,2024-05-09,8.75,CUST-673
ORD-3242,Tea,2024-05-24,2.24,CUST-602
ORD-3243,Espresso,2024-05-28,4.29,CUST-499
ORD-3244,Sandwich,2024-05-09,10.36,CUST-404
ORD-3245,Mocha,2024-05-17,11.63,CUST-070
ORD-3246,Mocha,2024-05-14,3.64,CUST-227
ORD-3247,Cappuccino,2024-05-26,9.96,CUST-299
ORD-3248,Coffee,2024-05-09,2.89,CUST-445
ORD-3249,Cappuccino,2024-05-17,15.93,CUST-289
ORD-3250,Coffee,2024-05-30,16.32,CUST-181
ORD-3251,Tea,2024-05-02,11.34,CUST-708
ORD-3252,Coffee,2024-05-31,8.77,CUST-809
ORD-3253,Sandwich,2024-05-04,9.01,CUST-040
ORD-3254,Coffee,2024-05-07,6.48,CUST-429
ORD-3255,Mocha,2024-05-26,3.6,CUST-587
ORD-3256,Coffee,2024-05-28,17.34,CUST-696
ORD-3257,Mocha,2024-05-05,11.45,CUST-523
ORD-3258,Sandwich,2024-05-06,4.21,CUST-237
ORD-3259,Latte,2024-05-25,9.75,CUST-945
ORD-3260,Cappuccino,2024-05-26,7.41,CUST-326
ORD-3261,Coffee,2024-05-10,18.02,CUST-418
ORD-3262,Coffee,2024-05-16,2.07,CUST-880
ORD-3263,Tea,2024-05-06,19.24,CUST-909
ORD-3264,Cake,2024-05-12,15.29,CUST-045
ORD-3265,Cake,2024-05-28,8.75,CUST-820
ORD-3266,Cappuccino,2024-05-04,3.37,CUST-744
ORD-3267,Tea,2024-05-27,5.54,CUST-661
ORD-3268,Cake,2024-05-26,17.11,CUST-257
ORD-3269,Mocha,2024-05-01,13.82,CUST-738
ORD-3270,Sandwich,2024-05-27,13.5,CUST-474
ORD-3271,Sandwich,2024-05-14,2.22,CUST-131
ORD-3272,Cappuccino,2024-05-20,3.67,CUST-789
ORD-3273,Tea,2024-05-01,16.61,CUST-757
ORD-3274,Latte,2024-05-19,6.37,CUST-472
ORD-3275,Latte,2024-06-30,5.19,CUST-523
ORD-3276,Espresso,2024-06-03,2.07,CUST-339
ORD-3277,Latte,2024-06-20,9.79,CUST-715
ORD-3278,Espresso,2024-06-10,18.69,CUST-538
ORD-3279,Mocha,2024-06-16,15.36,CUST-295
ORD-3280,Sandwich,2024-06-25,16.33,CUST-249
ORD-3281,Sandwich,2024-06-14,8.21,CUST-750
ORD-3282,Coffee,2024-06-29,4.21,CUST-126
ORD-3283,Espresso,2024-06-18,5.11,CUST-579
ORD-3284,Cake,2024-06-28,19.41,CUST-443
ORD-3285,Latte,2024-06-09,3.79,CUST-936
ORD-3286,Cappuccino,2024-06-10,9.31,CUST-724
ORD-3287,Latte,2024-06-16,8.16,CUST-413
ORD-3288,Cappuccino,2024-06-09,9.49,CUST-857
ORD-3289,Latte,2024-06-02,4.34,CUST-739
ORD-3290,Sandwich,2024-06-29,19.97,CUST-693
ORD-3291,Cappuccino,2024-06-06,12.47,CUST-145
ORD-3292,Cappuccino,2024-06-13,11.3,CUST-526
ORD-3293,Latte,2024-06-23,16.41,CUST-387
ORD-3294,Sandwich,2024-06-22,13.29,CUST-216
ORD-3295,Coffee,2024-06-23,6.89,CUST-836
ORD-3296,Coffee,2024-06-01,2.38,CUST-938
ORD-3297,Cappuccino,2024-06-07,19.81,CUST-096
ORD-3298,Sandwich,2024-06-19,12.49,CUST-478
ORD-3299,Latte,2024-06-10,15.3,CUST-641
ORD-3300,Cake,2024-06-21,9.02,CUST-538
ORD-3301,Tea,2024-06-10,16.07,CUST-093
ORD-3302,Mocha,2024-06-01,11.93,CUST-605
ORD-3303,Cake,2024-06-19,11.14,CUST-633
ORD-3304,Latte,2024-06-17,5.06,CUST-237
ORD-3305,Mocha,2024-06-01,9.71,CUST-521
ORD-3306,Cappuccino,2024-06-14,15.04,CUST-791
ORD-3307,Tea,2024-06-29,17.02,CUST-317
ORD-3308,Coffee,2024-06-20,14.54,CUST-035
ORD-3309,Sandwich,2024-06-26,7.3,CUST-506
ORD-3310,Cappuccino,2024-06-17,5.3,CUST-199
ORD-3311,Latte,2024-06-27,13.58,CUST-953
ORD-3312,Latte,2024-06-16,3.97,CUST-695
ORD-3313,Latte,2024-06-09,19.06,CUST-929
ORD-3314,Cappuccino,2024-06-05,12.89,CUST-233
ORD-3315,Espresso,2024-06-20,3.13,CUST-230
ORD-3316,Cappuccino,2024-06-26,2.64,CUST-474
ORD-3317,Mocha,2024-06-14,3.45,CUST-836
ORD-3318,Espresso,2024-06-10,2.97,CUST-184
ORD-3319,Tea,2024-06-10,9.24,CUST-436
ORD-3320,Espresso,2024-06-20,16.38,CUST-485
ORD-3321,Tea,2024-06-28,12.44,CUST-701
ORD-3322,Cappuccino,2024-06-25,11.75,CUST-395
ORD-3323,Latte,2024-06-22,17.41,CUST-848
ORD-3324,Tea,2024-06-17,3.55,CUST-161
ORD-3325,Cappuccino,2024-06-21,3.97,CUST-853
ORD-3326,Mocha,2024-06-28,5.36,CUST-171
ORD-3327,Coffee,2024-06-02,3.62,CUST-101
ORD-3328,Cake,2024-06-27,4.08,CUST-018
ORD-3329,Coffee,2024-06-19,5.92,CUST-861
ORD-3330,Tea,2024-06-08,16.31,CUST-677
ORD-3331,Latte,2024-06-06,4.24,CUST-449
ORD-3332,Espresso,2024-06-05,11.78,CUST-343
ORD-3333,Coffee,2024-06-16,14.98,CUST-809
ORD-3334,Mocha,2024-06-19,2.76,CUST-470
ORD-3335,Tea,2024-06-22,6.54,CUST-559
ORD-3336,Mocha,2024-06-30,15.57,CUST-371
ORD-3337,Cake,2024-06-03,9.7,CUST-974
ORD-3338,Mocha,2024-06-28,18.31,CUST-468
ORD-3339,Espresso,2024-06-22,6.5,CUST-948
ORD-3340,Tea,2024-06-14,18.92,CUST-321
ORD-3341,Tea,2024-06-27,9.0,CUST-134
ORD-3342,Cappuccino,2024-06-22,2.09,CUST-310
ORD-3343,Tea,2024-06-01,6.45,CUST-687
ORD-3344,Mocha,2024-06-22,3.5,CUST-324
ORD-3345,Cappuccino,2024-06-18,5.55,CUST-008
ORD-3346,Cappuccino,2024-06-01,4.96,CUST-246
ORD-3347,Tea,2024-06-16,9.29,CUST-758
ORD-3348,Tea,2024-06-25,15.25,CUST-101
ORD-3349,Latte,2024-06-23,2.06,CUST-749
ORD-3350,Coffee,2024-06-18,8.8,CUST-418
ORD-3351,Espresso,2024-06-07,13.76,CUST-010
ORD-3352,Mocha,2024-06-18,9.49,CUST-039
ORD-3353,Coffee,2024-06-15,16.21,CUST-604
ORD-3354,Tea,2024-06-24,9.46,CUST-926
ORD-3355,Sandwich,2024-06-11,6.42,CUST-904
ORD-3356,Sandwich,2024-06-23,15.54,CUST-023
ORD-3357,Latte,2024-06-08,6.8,CUST-491
ORD-3358,Tea,2024-06-03,8.77,CUST-244
ORD-3359,Cake,2024-06-26,15.09,CUST-945
ORD-3360,Latte,2024-06-17,17.9,CUST-575
ORD-3361,Sandwich,2024-06-03,3.19,CUST-799
ORD-3362,Cake,2024-06-14,17.21,CUST-555
ORD-3363,Tea,2024-06-29,9.85,CUST-996
ORD-3364,Mocha,2024-06-22,19.04,CUST-725
ORD-3365,Sandwich,2024-06-01,14.86,CUST-380
ORD-3366,Tea,2024-06-19,10.5,CUST-554
ORD-3367,Latte,2024-06-27,4.48,CUST-985
ORD-3368,Espresso,2024-06-05,8.69,CUST-316
ORD-3369,Tea,2024-06-05,7.44,CUST-760
ORD-3370,Espresso,2024-06-21,3.03,CUST-911
ORD-3371,Espresso,2024-06-01,4.72,CUST-387
ORD-3372,Cappuccino,2024-06-03,14.83,CUST-480
ORD-3373,Espresso,2024-06-14,4.81,CUST-380
ORD-3374,Cappuccino,2024-06-15,9.39,CUST-740
ORD-3375,Sandwich,2024-06-25,13.86,CUST-215
ORD-3376,Cappuccino,2024-06-20,3.71,CUST-609
ORD-3377,Mocha,2024-06-29,17.94,CUST-638
ORD-3378,Cappuccino,2024-06-29,19.43,CUST-185
ORD-3379,Tea,2024-06-29,2.35,CUST-418
ORD-3380,Espresso,2024-06-07,3.97,CUST-878
ORD-3381,Tea,2024-06-19,15.74,CUST-968
ORD-3382,Mocha,2024-06-11,12.33,CUST-779
ORD-3383,Cappuccino,2024-06-25,14.36,CUST-773
ORD-3384,Tea,2024-06-10,8.51,CUST-379
ORD-3385,Latte,2024-06-25,5.3,CUST-841
ORD-3386,Cappuccino,2024-06-04,16.07,CUST-737
ORD-3387,Tea,2024-06-02,5.17,CUST-285
ORD-3388,Latte,2024-06-07,16.25,CUST-342
ORD-3389,Cake,2024-06-20,9.6,CUST-097
ORD-3390,Tea,2024-06-03,4.89,CUST-237
ORD-3391,Espresso,2024-06-09,17.86,CUST-506
ORD-3392,Latte,2024-06-09,15.12,CUST-760
ORD-3393,Latte,2024-06-26,7.73,CUST-691
ORD-3394,Coffee,2024-06-04,9.27,CUST-190
ORD-3395,Cake,2024-06-13,16.82,CUST-424
ORD-3396,Tea,2024-06-15,3.32,CUST-622
ORD-3397,Espresso,2024-06-03,11.55,CUST-170
ORD-3398,Tea,2024-06-18,9.69,CUST-076
ORD-3399,Espresso,2024-06-09,14.65,CUST-300
ORD-3400,Tea,2024-06-18,3.08,CUST-323
ORD-3401,Mocha,2024-06-10,4.28,CUST-314
ORD-3402,Tea,2024-06-05,19.97,CUST-433
ORD-3403,Tea,2024-06-01,3.01,CUST-662
ORD-3404,Mocha,2024-06-14,13.49,CUST-725
ORD-3405,Mocha,2024-06-15,14.19,CUST-952
ORD-3406,Sandwich,2024-06-17,16.63,CUST-139
ORD-3407,Tea,2024-06-20,5.21,CUST-975
ORD-3408,Tea,2024-06-17,8.27,CUST-806
ORD-3409,Latte,2024-06-02,12.41,CUST-445
ORD-3410,Coffee,2024-06-29,7.7,CUST-717
ORD-3411,Espresso,2024-06-01,8.26,CUST-298
ORD-3412,Cake,2024-06-05,12.34,CUST-248
ORD-3413,Sandwich,2024-06-26,19.06,CUST-804
ORD-3414,Tea,2024-06-12,10.74,CUST-036
ORD-3415,Espresso,2024-06-17,4.97,CUST-632
ORD-3416,Coffee,2024-06-01,17.41,CUST-717
ORD-3417,Coffee,2024-06-27,19.76,CUST-133
ORD-3418,Cappuccino,2024-06-19,12.1,CUST-175
ORD-3419,Sandwich,2024-06-30,19.89,CUST-055
ORD-3420,Latte,2024-06-10,4.96,CUST-203
ORD-3421,Tea,2024-06-07,14.83,CUST-876
ORD-3422,Cake,2024-06-16,16.24,CUST-719
ORD-3423,Mocha,2024-06-04,2.12,CUST-031
ORD-3424,Cake,2024-06-17,13.24,CUST-011
ORD-3425,Cake,2024-06-22,9.52,CUST-371
ORD-3426,Tea,2024-06-25,12.57,CUST-322
ORD-3427,Mocha,2024-06-03,12.25,CUST-989
ORD-3428,Tea,2024-06-26,6.5,CUST-273
ORD-3429,Cake,2024-06-15,6.63,CUST-086
ORD-3430,Tea,2024-06-26,12.49,CUST-136
ORD-3431,Tea,2024-06-13,3.24,CUST-901
ORD-3432,Tea,2024-06-19,17.83,CUST-368
ORD-3433,Latte,2024-06-13,2.04,CUST-893
ORD-3434,Coffee,2024-06-16,19.54,CUST-499
ORD-3435,Cappuccino,2024-06-28,11.63,CUST-511
ORD-3436,Coffee,2024-06-04,10.88,CUST-193
ORD-3437,Mocha,2024-06-09,19.61,CUST-673
ORD-3438,Mocha,2024-06-12,13.6,CUST-333
ORD-3439,Cake,2024-06-15,2.34,CUST-835
ORD-3440,Cappuccino,2024-06-06,11.02,CUST-810
ORD-3441,Mocha,2024-06-12,7.31,CUST-976
ORD-3442,Espresso,2024-06-24,15.0,CUST-280
ORD-3443,Mocha,2024-06-08,6.76,CUST-601
ORD-3444,Latte,2024-06-22,11.13,CUST-437
ORD-3445,Mocha,2024-06-28,12.94,CUST-501
ORD-3446,Sandwich,2024-06-07,11.4,CUST-133
ORD-3447,Coffee,2024-06-28,11.85,CUST-894
ORD-3448,Espresso,2024-06-29,18.43,CUST-081
ORD-3449,Espresso,2024-06-17,4.73,CUST-601
ORD-3450,Cake,2024-06-29,13.43,CUST-849
ORD-3451,Cake,2024-06-20,5.25,CUST-311
ORD-3452,Coffee,2024-06-28,5.3,CUST-160
ORD-3453,Tea,2024-06-02,16.51,CUST-559
ORD-3454,Cappuccino,2024-06-02,8.43,CUST-518
ORD-3455,Tea,2024-06-28,13.04,CUST-602
ORD-3456,Coffee,2024-06-15,14.56,CUST-523
ORD-3457,Tea,2024-06-15,5.39,CUST-053
ORD-3458,Cappuccino,2024-06-22,14.46,CUST-069
ORD-3459,Mocha,2024-06-25,10.11,CUST-020
ORD-3460,Cake,2024-06-27,2.58,CUST-813
ORD-3461,Tea,2024-06-09,5.27,CUST-217
ORD-3462,Mocha,2024-06-26,14.38,CUST-113
ORD-3463,Latte,2024-06-14,18.09,CUST-292
ORD-3464,Espresso,2024-06-02,11.03,CUST-204
ORD-3465,Cappuccino,2024-06-14,10.09,CUST-527
ORD-3466,Mocha,2024-06-08,2.48,CUST-371
ORD-3467,Latte,2024-06-19,10.7,CUST-582
ORD-3468,Espresso,2024-06-28,12.92,CUST-710
ORD-3469,Espresso,2024-06-23,15.11,CUST-127
ORD-3470,Tea,2024-06-03,6.68,CUST-138
ORD-3471,Latte,2024-06-03,7.44,CUST-137
ORD-3472,Mocha,2024-06-28,14.98,CUST-698
ORD-3473,Mocha,2024-06-01,17.57,CUST-742
ORD-3474,Latte,2024-06-08,7.7,CUST-988
ORD-3475,Tea,2024-06-11,4.54,CUST-535
ORD-3476,Coffee,2024-06-14,2.95,CUST-913
ORD-3477,Sandwich,2024-06-01,14.57,CUST-027
ORD-3478,Coffee,2024-06-03,16.6,CUST-063
ORD-3479,Cake,2024-06-30,5.52,CUST-790
ORD-3480,Sandwich,2024-06-28,15.8,CUST-689
ORD-3481,Cappuccino,2024-06-13,5.77,CUST-331
ORD-3482,Cake,2024-06-22,17.57,CUST-767
ORD-3483,Coffee,2024-06-17,11.19,CUST-428
ORD-3484,Espresso,2024-06-06,18.24,CUST-415
ORD-3485,Mocha,2024-06-09,19.76,CUST-645
ORD-3486,Cappuccino,2024-06-28,12.2,CUST-781
ORD-3487,Latte,2024-06-24,6.44,CUST-031
ORD-3488,Cappuccino,2024-06-05,6.91,CUST-645
ORD-3489,Sandwich,2024-06-17,13.22,CUST-472
ORD-3490,Tea,2024-06-28,11.4,CUST-368
ORD-3491,Espresso,2024-06-17,19.79,CUST-145
ORD-3492,Cappuccino,2024-06-28,7.53,CUST-061
ORD-3493,Tea,2024-06-27,4.17,CUST-391
ORD-3494,Espresso,2024-06-07,8.36,CUST-565
ORD-3495,Espresso,2024-06-19,3.0,CUST-220
ORD-3496,Sandwich,2024-06-01,17.4,CUST-316
ORD-3497,Espresso,2024-06-29,16.8,CUST-758
ORD-3498,Sandwich,2024-06-17,10.65,CUST-409
ORD-3499,Tea,2024-06-12,8.66,CUST-858
ORD-3500,Mocha,2024-06-28,17.59,CUST-621
ORD-3501,Espresso,2024-06-19,16.08,CUST-945
ORD-3502,Cake,2024-06-22,6.63,CUST-540
ORD-3503,Tea,2024-06-19,10.38,CUST-360
ORD-3504,Cappuccino,2024-06-06,13.85,CUST-151
ORD-3505,Tea,2024-06-03,16.41,CUST-818
ORD-3506,Mocha,2024-06-12,19.28,CUST-211
ORD-3507,Sandwich,2024-06-23,2.39,CUST-306
ORD-3508,Tea,2024-06-27,13.92,CUST-293
ORD-3509,Cake,2024-06-21,17.45,CUST-233
ORD-3510,Cappuccino,2024-06-06,2.23,CUST-115
ORD-3511,Mocha,2024-06-23,19.13,CUST-126
ORD-3512,Tea,2024-06-15,4.72,CUST-473
ORD-3513,Tea,2024-06-21,10.12,CUST-871
ORD-3514,Latte,2024-06-08,8.14,CUST-790
ORD-3515,Tea,2024-06-30,7.74,CUST-483
ORD-3516,Espresso,2024-06-17,7.7,CUST-728
ORD-3517,Espresso,2024-06-03,16.11,CUST-703
ORD-3518,Cake,2024-06-17,8.62,CUST-720
ORD-3519,Cappuccino,2024-06-02,15.26,CUST-160
ORD-3520,Sandwich,2024-06-29,9.74,CUST-539
ORD-3521,Coffee,2024-06-30,10.92,CUST-553
ORD-3522,Coffee,2024-06-20,9.16,CUST-861
ORD-3523,Coffee,2024-06-28,10.84,CUST-610
